t_ms,lat,lon,alt,is_sunlit
12129200,-77.694,75.28,495.27,1
12129600,-77.714,75.207,495.27,1
12130000,-77.735,75.134,495.271,1
12130400,-77.755,75.061,495.271,1
12130800,-77.775,74.987,495.272,1
12131200,-77.795,74.913,495.272,1
12131600,-77.816,74.839,495.273,1
12132000,-77.836,74.765,495.273,1
12132400,-77.856,74.69,495.274,1
12132800,-77.876,74.616,495.274,1
12133200,-77.896,74.541,495.275,1
12133600,-77.916,74.465,495.275,0
12134000,-77.936,74.39,495.276,0
12134400,-77.956,74.314,495.276,0
12134800,-77.976,74.238,495.277,0
12135200,-77.996,74.162,495.277,0
12135600,-78.016,74.085,495.277,0
12136000,-78.036,74.009,495.278,0
12136400,-78.056,73.932,495.278,0
12136800,-78.076,73.855,495.279,0
12137200,-78.096,73.777,495.279,0
12137600,-78.116,73.699,495.28,0
12138000,-78.136,73.621,495.28,0
12138400,-78.156,73.543,495.28,0
12138800,-78.176,73.465,495.281,0
12139200,-78.196,73.386,495.281,0
12139600,-78.215,73.307,495.281,0
12140000,-78.235,73.228,495.282,0
12140400,-78.255,73.148,495.282,0
12140800,-78.275,73.069,495.282,0
12141200,-78.294,72.989,495.283,0
12141600,-78.314,72.908,495.283,0
12142000,-78.334,72.828,495.283,0
12142400,-78.353,72.747,495.284,0
12142800,-78.373,72.666,495.284,0
12143200,-78.393,72.585,495.284,0
12143600,-78.412,72.503,495.285,0
12144000,-78.432,72.421,495.285,0
12144400,-78.451,72.339,495.285,0
12144800,-78.471,72.257,495.285,0
12145200,-78.49,72.174,495.286,0
12145600,-78.51,72.091,495.286,0
12146000,-78.529,72.008,495.286,0
12146400,-78.549,71.925,495.286,0
12146800,-78.568,71.841,495.287,0
12147200,-78.588,71.757,495.287,0
12147600,-78.607,71.673,495.287,0
12148000,-78.626,71.588,495.287,0
12148400,-78.646,71.503,495.288,0
12148800,-78.665,71.418,495.288,0
12149200,-78.684,71.333,495.288,0
12149600,-78.703,71.247,495.288,0
12150000,-78.723,71.161,495.288,0
12150400,-78.742,71.075,495.288,0
12150800,-78.761,70.988,495.289,0
12151200,-78.78,70.901,495.289,0
12151600,-78.799,70.814,495.289,0
12152000,-78.818,70.727,495.289,0
12152400,-78.837,70.639,495.289,0
12152800,-78.856,70.551,495.289,0
12153200,-78.875,70.463,495.289,0
12153600,-78.894,70.374,495.29,0
12154000,-78.913,70.286,495.29,0
12154400,-78.932,70.196,495.29,0
12154800,-78.951,70.107,495.29,0
12155200,-78.97,70.017,495.29,0
12155600,-78.989,69.927,495.29,0
12156000,-79.008,69.837,495.29,0
12156400,-79.027,69.746,495.29,0
12156800,-79.045,69.655,495.29,0
12157200,-79.064,69.564,495.29,0
12157600,-79.083,69.473,495.29,0
12158000,-79.102,69.381,495.29,0
12158400,-79.12,69.289,495.29,0
12158800,-79.139,69.196,495.29,0
12159200,-79.158,69.103,495.29,0
12159600,-79.176,69.01,495.29,0
12160000,-79.195,68.917,495.29,0
12160400,-79.213,68.823,495.29,0
12160800,-79.232,68.729,495.29,0
12161200,-79.251,68.635,495.29,0
12161600,-79.269,68.54,495.29,0
12162000,-79.287,68.445,495.29,0
12162400,-79.306,68.35,495.29,0
12162800,-79.324,68.254,495.29,0
12163200,-79.343,68.158,495.29,0
12163600,-79.361,68.062,495.29,0
12164000,-79.379,67.965,495.29,0
12164400,-79.398,67.869,495.29,0
12164800,-79.416,67.771,495.29,0
12165200,-79.434,67.674,495.289,0
12165600,-79.452,67.576,495.289,0
12166000,-79.47,67.478,495.289,0
12166400,-79.488,67.379,495.289,0
12166800,-79.507,67.28,495.289,0
12167200,-79.525,67.181,495.289,0
12167600,-79.543,67.082,495.289,0
12168000,-79.561,66.982,495.289,0
12168400,-79.579,66.882,495.288,0
12168800,-79.597,66.781,495.288,0
12169200,-79.615,66.68,495.288,0
12169600,-79.632,66.579,495.288,0
12170000,-79.65,66.477,495.288,0
12170400,-79.668,66.376,495.287,0
12170800,-79.686,66.273,495.287,0
12171200,-79.704,66.171,495.287,0
12171600,-79.721,66.068,495.287,0
12172000,-79.739,65.965,495.287,0
12172400,-79.757,65.861,495.286,0
12172800,-79.774,65.757,495.286,0
12173200,-79.792,65.653,495.286,0
12173600,-79.81,65.548,495.286,0
12174000,-79.827,65.443,495.285,0
12174400,-79.845,65.338,495.285,0
12174800,-79.862,65.232,495.285,0
12175200,-79.88,65.126,495.284,0
12175600,-79.897,65.019,495.284,0
12176000,-79.914,64.913,495.284,0
12176400,-79.932,64.805,495.284,0
12176800,-79.949,64.698,495.283,0
12177200,-79.966,64.59,495.283,0
12177600,-79.984,64.482,495.283,0
12178000,-80.001,64.373,495.282,0
12178400,-80.018,64.264,495.282,0
12178800,-80.035,64.155,495.281,0
12179200,-80.052,64.045,495.281,0
12179600,-80.069,63.935,495.281,0
12180000,-80.086,63.825,495.28,0
12180400,-80.103,63.714,495.28,0
12180800,-80.12,63.603,495.28,0
12181200,-80.137,63.491,495.279,0
12181600,-80.154,63.379,495.279,0
12182000,-80.171,63.267,495.278,0
12182400,-80.188,63.154,495.278,0
12182800,-80.205,63.041,495.278,0
12183200,-80.221,62.928,495.277,0
12183600,-80.238,62.814,495.277,0
12184000,-80.255,62.7,495.276,0
12184400,-80.271,62.585,495.276,0
12184800,-80.288,62.47,495.275,0
12185200,-80.305,62.355,495.275,0
12185600,-80.321,62.239,495.274,0
12186000,-80.338,62.123,495.274,0
12186400,-80.354,62.007,495.273,0
12186800,-80.37,61.89,495.273,0
12187200,-80.387,61.773,495.272,0
12187600,-80.403,61.655,495.272,0
12188000,-80.42,61.537,495.271,0
12188400,-80.436,61.419,495.271,0
12188800,-80.452,61.3,495.27,0
12189200,-80.468,61.181,495.27,0
12189600,-80.484,61.061,495.269,0
12190000,-80.5,60.941,495.269,0
12190400,-80.516,60.82,495.268,0
12190800,-80.533,60.7,495.267,0
12191200,-80.548,60.578,495.267,0
12191600,-80.564,60.457,495.266,0
12192000,-80.58,60.335,495.266,0
12192400,-80.596,60.212,495.265,0
12192800,-80.612,60.09,495.264,0
12193200,-80.628,59.966,495.264,0
12193600,-80.644,59.843,495.263,0
12194000,-80.659,59.719,495.262,0
12194400,-80.675,59.594,495.262,0
12194800,-80.69,59.469,495.261,0
12195200,-80.706,59.344,495.261,0
12195600,-80.722,59.218,495.26,0
12196000,-80.737,59.092,495.259,0
12196400,-80.753,58.966,495.258,0
12196800,-80.768,58.839,495.258,0
12197200,-80.783,58.712,495.257,0
12197600,-80.799,58.584,495.256,0
12198000,-80.814,58.456,495.256,0
12198400,-80.829,58.327,495.255,0
12198800,-80.844,58.198,495.254,0
12199200,-80.859,58.069,495.254,0
12199600,-80.874,57.939,495.253,0
12200000,-80.889,57.809,495.252,0
12200400,-80.904,57.678,495.251,0
12200800,-80.919,57.547,495.251,0
12201200,-80.934,57.415,495.25,0
12201600,-80.949,57.283,495.249,0
12202000,-80.964,57.151,495.248,0
12202400,-80.979,57.018,495.247,0
12202800,-80.994,56.885,495.247,0
12203200,-81.008,56.751,495.246,0
12203600,-81.023,56.617,495.245,0
12204000,-81.037,56.483,495.244,0
12204400,-81.052,56.348,495.243,0
12204800,-81.066,56.212,495.242,0
12205200,-81.081,56.077,495.242,0
12205600,-81.095,55.94,495.241,0
12206000,-81.11,55.804,495.24,0
12206400,-81.124,55.667,495.239,0
12206800,-81.138,55.529,495.238,0
12207200,-81.152,55.391,495.237,0
12207600,-81.166,55.253,495.236,0
12208000,-81.181,55.114,495.235,0
12208400,-81.195,54.975,495.235,0
12208800,-81.209,54.835,495.234,0
12209200,-81.223,54.695,495.233,0
12209600,-81.236,54.554,495.232,0
12210000,-81.25,54.414,495.231,0
12210400,-81.264,54.272,495.23,0
12210800,-81.278,54.13,495.229,0
12211200,-81.291,53.988,495.228,0
12211600,-81.305,53.845,495.227,0
12212000,-81.319,53.702,495.226,0
12212400,-81.332,53.558,495.225,0
12212800,-81.346,53.414,495.224,0
12213200,-81.359,53.27,495.223,0
12213600,-81.372,53.125,495.222,0
12214000,-81.386,52.979,495.221,0
12214400,-81.399,52.834,495.22,0
12214800,-81.412,52.687,495.219,0
12215200,-81.425,52.541,495.218,0
12215600,-81.439,52.394,495.217,0
12216000,-81.452,52.246,495.216,0
12216400,-81.465,52.098,495.215,0
12216800,-81.478,51.949,495.214,0
12217200,-81.49,51.801,495.213,0
12217600,-81.503,51.651,495.212,0
12218000,-81.516,51.501,495.211,0
12218400,-81.529,51.351,495.21,0
12218800,-81.541,51.2,495.208,0
12219200,-81.554,51.049,495.207,0
12219600,-81.567,50.898,495.206,0
12220000,-81.579,50.746,495.205,0
12220400,-81.591,50.593,495.204,0
12220800,-81.604,50.44,495.203,0
12221200,-81.616,50.287,495.202,0
12221600,-81.628,50.133,495.2,0
12222000,-81.641,49.979,495.199,0
12222400,-81.653,49.824,495.198,0
12222800,-81.665,49.669,495.197,0
12223200,-81.677,49.514,495.196,0
12223600,-81.689,49.358,495.195,0
12224000,-81.701,49.201,495.193,0
12224400,-81.713,49.044,495.192,0
12224800,-81.724,48.887,495.191,0
12225200,-81.736,48.729,495.19,0
12225600,-81.748,48.571,495.189,0
12226000,-81.759,48.413,495.187,0
12226400,-81.771,48.254,495.186,0
12226800,-81.782,48.094,495.185,0
12227200,-81.794,47.934,495.184,0
12227600,-81.805,47.774,495.182,0
12228000,-81.816,47.613,495.181,0
12228400,-81.828,47.452,495.18,0
12228800,-81.839,47.29,495.178,0
12229200,-81.85,47.128,495.177,0
12229600,-81.861,46.965,495.176,0
12230000,-81.872,46.802,495.175,0
12230400,-81.883,46.639,495.173,0
12230800,-81.894,46.475,495.172,0
12231200,-81.905,46.311,495.171,0
12231600,-81.915,46.146,495.169,0
12232000,-81.926,45.981,495.168,0
12232400,-81.937,45.815,495.167,0
12232800,-81.947,45.649,495.165,0
12233200,-81.958,45.483,495.164,0
12233600,-81.968,45.316,495.162,0
12234000,-81.978,45.149,495.161,0
12234400,-81.989,44.981,495.16,0
12234800,-81.999,44.813,495.158,0
12235200,-82.009,44.644,495.157,0
12235600,-82.019,44.476,495.155,0
12236000,-82.029,44.306,495.154,0
12236400,-82.039,44.136,495.153,0
12236800,-82.049,43.966,495.151,0
12237200,-82.058,43.796,495.15,0
12237600,-82.068,43.624,495.148,0
12238000,-82.078,43.453,495.147,0
12238400,-82.087,43.281,495.145,0
12238800,-82.097,43.109,495.144,0
12239200,-82.106,42.936,495.142,0
12239600,-82.116,42.763,495.141,0
12240000,-82.125,42.59,495.139,0
12240400,-82.134,42.416,495.138,0
12240800,-82.144,42.242,495.136,0
12241200,-82.153,42.067,495.135,0
12241600,-82.162,41.892,495.133,0
12242000,-82.171,41.716,495.132,0
12242400,-82.179,41.54,495.13,0
12242800,-82.188,41.364,495.129,0
12243200,-82.197,41.188,495.127,0
12243600,-82.206,41.01,495.126,0
12244000,-82.214,40.833,495.124,0
12244400,-82.223,40.655,495.122,0
12244800,-82.231,40.477,495.121,0
12245200,-82.24,40.298,495.119,0
12245600,-82.248,40.119,495.118,0
12246000,-82.256,39.94,495.116,0
12246400,-82.264,39.76,495.114,0
12246800,-82.272,39.58,495.113,0
12247200,-82.28,39.4,495.111,0
12247600,-82.288,39.219,495.11,0
12248000,-82.296,39.038,495.108,0
12248400,-82.304,38.856,495.106,0
12248800,-82.312,38.674,495.105,0
12249200,-82.319,38.492,495.103,0
12249600,-82.327,38.31,495.101,0
12250000,-82.334,38.127,495.1,0
12250400,-82.342,37.943,495.098,0
12250800,-82.349,37.76,495.096,0
12251200,-82.356,37.576,495.094,0
12251600,-82.364,37.391,495.093,0
12252000,-82.371,37.207,495.091,0
12252400,-82.378,37.022,495.089,0
12252800,-82.385,36.836,495.088,0
12253200,-82.392,36.65,495.086,0
12253600,-82.398,36.464,495.084,0
12254000,-82.405,36.278,495.082,0
12254400,-82.412,36.091,495.081,0
12254800,-82.418,35.904,495.079,0
12255200,-82.425,35.717,495.077,0
12255600,-82.431,35.529,495.075,0
12256000,-82.438,35.342,495.073,0
12256400,-82.444,35.153,495.072,0
12256800,-82.45,34.965,495.07,0
12257200,-82.456,34.776,495.068,0
12257600,-82.462,34.587,495.066,0
12258000,-82.468,34.397,495.064,0
12258400,-82.474,34.207,495.063,0
12258800,-82.48,34.017,495.061,0
12259200,-82.485,33.827,495.059,0
12259600,-82.491,33.637,495.057,0
12260000,-82.496,33.446,495.055,0
12260400,-82.502,33.255,495.053,0
12260800,-82.507,33.063,495.051,0
12261200,-82.512,32.871,495.049,0
12261600,-82.518,32.679,495.048,0
12262000,-82.523,32.487,495.046,0
12262400,-82.528,32.295,495.044,0
12262800,-82.533,32.102,495.042,0
12263200,-82.538,31.909,495.04,0
12263600,-82.542,31.716,495.038,0
12264000,-82.547,31.522,495.036,0
12264400,-82.552,31.329,495.034,0
12264800,-82.556,31.135,495.032,0
12265200,-82.561,30.941,495.03,0
12265600,-82.565,30.746,495.028,0
12266000,-82.569,30.551,495.026,0
12266400,-82.574,30.357,495.024,0
12266800,-82.578,30.162,495.022,0
12267200,-82.582,29.966,495.02,0
12267600,-82.586,29.771,495.018,0
12268000,-82.59,29.575,495.016,0
12268400,-82.593,29.379,495.014,0
12268800,-82.597,29.183,495.012,0
12269200,-82.601,28.987,495.01,0
12269600,-82.604,28.79,495.008,0
12270000,-82.608,28.594,495.006,0
12270400,-82.611,28.397,495.004,0
12270800,-82.614,28.2,495.002,0
12271200,-82.618,28.003,495.0,0
12271600,-82.621,27.805,494.998,0
12272000,-82.624,27.608,494.995,0
12272400,-82.627,27.41,494.993,0
12272800,-82.629,27.213,494.991,0
12273200,-82.632,27.015,494.989,0
12273600,-82.635,26.816,494.987,0
12274000,-82.638,26.618,494.985,0
12274400,-82.64,26.42,494.983,0
12274800,-82.642,26.221,494.981,0
12275200,-82.645,26.023,494.978,0
12275600,-82.647,25.824,494.976,0
12276000,-82.649,25.625,494.974,0
12276400,-82.651,25.426,494.972,0
12276800,-82.653,25.227,494.97,0
12277200,-82.655,25.028,494.968,0
12277600,-82.657,24.829,494.965,0
12278000,-82.659,24.629,494.963,0
12278400,-82.66,24.43,494.961,0
12278800,-82.662,24.23,494.959,0
12279200,-82.663,24.03,494.956,0
12279600,-82.665,23.831,494.954,0
12280000,-82.666,23.631,494.952,0
12280400,-82.667,23.431,494.95,0
12280800,-82.668,23.231,494.947,0
12281200,-82.67,23.031,494.945,0
12281600,-82.67,22.831,494.943,0
12282000,-82.671,22.631,494.941,0
12282400,-82.672,22.431,494.938,0
12282800,-82.673,22.231,494.936,0
12283200,-82.673,22.03,494.934,0
12283600,-82.674,21.83,494.931,0
12284000,-82.674,21.63,494.929,0
12284400,-82.675,21.43,494.927,0
12284800,-82.675,21.229,494.924,0
12285200,-82.675,21.029,494.922,0
12285600,-82.675,20.829,494.92,0
12286000,-82.675,20.628,494.917,0
12286400,-82.675,20.428,494.915,0
12286800,-82.675,20.228,494.913,0
12287200,-82.675,20.027,494.91,0
12287600,-82.674,19.827,494.908,0
12288000,-82.674,19.627,494.906,0
12288400,-82.673,19.427,494.903,0
12288800,-82.673,19.226,494.901,0
12289200,-82.672,19.026,494.898,0
12289600,-82.671,18.826,494.896,0
12290000,-82.67,18.626,494.893,0
12290400,-82.669,18.426,494.891,0
12290800,-82.668,18.226,494.889,0
12291200,-82.667,18.026,494.886,0
12291600,-82.666,17.826,494.884,0
12292000,-82.665,17.626,494.881,0
12292400,-82.663,17.426,494.879,0
12292800,-82.662,17.227,494.876,0
12293200,-82.66,17.027,494.874,0
12293600,-82.659,16.828,494.871,0
12294000,-82.657,16.628,494.869,0
12294400,-82.655,16.429,494.866,0
12294800,-82.653,16.23,494.864,0
12295200,-82.651,16.031,494.861,0
12295600,-82.649,15.832,494.859,0
12296000,-82.647,15.633,494.856,0
12296400,-82.645,15.434,494.854,0
12296800,-82.642,15.236,494.851,0
12297200,-82.64,15.037,494.848,0
12297600,-82.637,14.839,494.846,0
12298000,-82.635,14.64,494.843,0
12298400,-82.632,14.442,494.841,0
12298800,-82.629,14.244,494.838,0
12299200,-82.627,14.047,494.835,0
12299600,-82.624,13.849,494.833,0
12300000,-82.621,13.651,494.83,0
12300400,-82.617,13.454,494.828,0
12300800,-82.614,13.257,494.825,0
12301200,-82.611,13.06,494.822,0
12301600,-82.608,12.863,494.82,0
12302000,-82.604,12.666,494.817,0
12302400,-82.601,12.47,494.814,0
12302800,-82.597,12.274,494.812,0
12303200,-82.593,12.078,494.809,0
12303600,-82.589,11.882,494.806,0
12304000,-82.586,11.686,494.804,0
12304400,-82.582,11.49,494.801,0
12304800,-82.578,11.295,494.798,0
12305200,-82.573,11.1,494.796,0
12305600,-82.569,10.905,494.793,0
12306000,-82.565,10.711,494.79,0
12306400,-82.561,10.516,494.787,0
12306800,-82.556,10.322,494.785,0
12307200,-82.552,10.128,494.782,0
12307600,-82.547,9.934,494.779,0
12308000,-82.542,9.741,494.776,0
12308400,-82.537,9.548,494.774,0
12308800,-82.533,9.355,494.771,0
12309200,-82.528,9.162,494.768,0
12309600,-82.523,8.969,494.765,0
12310000,-82.517,8.777,494.762,0
12310400,-82.512,8.585,494.76,0
12310800,-82.507,8.394,494.757,0
12311200,-82.502,8.202,494.754,0
12311600,-82.496,8.011,494.751,0
12312000,-82.491,7.82,494.748,0
12312400,-82.485,7.63,494.745,0
12312800,-82.479,7.439,494.743,0
12313200,-82.474,7.249,494.74,0
12313600,-82.468,7.059,494.737,0
12314000,-82.462,6.87,494.734,0
12314400,-82.456,6.681,494.731,0
12314800,-82.45,6.492,494.728,0
12315200,-82.444,6.303,494.725,0
12315600,-82.437,6.115,494.722,0
12316000,-82.431,5.927,494.719,0
12316400,-82.425,5.74,494.716,0
12316800,-82.418,5.552,494.714,0
12317200,-82.412,5.365,494.711,0
12317600,-82.405,5.178,494.708,0
12318000,-82.398,4.992,494.705,0
12318400,-82.391,4.806,494.702,0
12318800,-82.384,4.62,494.699,0
12319200,-82.378,4.435,494.696,0
12319600,-82.37,4.25,494.693,0
12320000,-82.363,4.065,494.69,0
12320400,-82.356,3.881,494.687,0
12320800,-82.349,3.697,494.684,0
12321200,-82.342,3.513,494.681,0
12321600,-82.334,3.33,494.678,0
12322000,-82.327,3.147,494.675,0
12322400,-82.319,2.964,494.672,0
12322800,-82.311,2.782,494.669,0
12323200,-82.304,2.6,494.666,0
12323600,-82.296,2.418,494.663,0
12324000,-82.288,2.237,494.66,0
12324400,-82.28,2.056,494.656,0
12324800,-82.272,1.876,494.653,0
12325200,-82.264,1.696,494.65,0
12325600,-82.256,1.516,494.647,0
12326000,-82.248,1.337,494.644,0
12326400,-82.239,1.158,494.641,0
12326800,-82.231,0.979,494.638,0
12327200,-82.223,0.801,494.635,0
12327600,-82.214,0.623,494.632,0
12328000,-82.205,0.446,494.628,0
12328400,-82.197,0.269,494.625,0
12328800,-82.188,0.092,494.622,0
12329200,-82.179,-0.084,494.619,0
12329600,-82.17,-0.26,494.616,0
12330000,-82.161,-0.436,494.613,0
12330400,-82.152,-0.611,494.61,0
12330800,-82.143,-0.785,494.606,0
12331200,-82.134,-0.96,494.603,0
12331600,-82.125,-1.133,494.6,0
12332000,-82.115,-1.307,494.597,0
12332400,-82.106,-1.48,494.593,0
12332800,-82.097,-1.653,494.59,0
12333200,-82.087,-1.825,494.587,0
12333600,-82.077,-1.997,494.584,0
12334000,-82.068,-2.168,494.581,0
12334400,-82.058,-2.339,494.577,0
12334800,-82.048,-2.51,494.574,0
12335200,-82.038,-2.68,494.571,0
12335600,-82.028,-2.85,494.567,0
12336000,-82.018,-3.019,494.564,0
12336400,-82.008,-3.188,494.561,0
12336800,-81.998,-3.357,494.558,0
12337200,-81.988,-3.525,494.554,0
12337600,-81.978,-3.693,494.551,0
12338000,-81.967,-3.86,494.548,0
12338400,-81.957,-4.027,494.544,0
12338800,-81.947,-4.193,494.541,0
12339200,-81.936,-4.359,494.538,0
12339600,-81.925,-4.525,494.534,0
12340000,-81.915,-4.69,494.531,0
12340400,-81.904,-4.855,494.528,0
12340800,-81.893,-5.019,494.524,0
12341200,-81.882,-5.183,494.521,0
12341600,-81.872,-5.346,494.517,0
12342000,-81.861,-5.509,494.514,0
12342400,-81.849,-5.672,494.511,0
12342800,-81.838,-5.834,494.507,0
12343200,-81.827,-5.996,494.504,0
12343600,-81.816,-6.157,494.5,0
12344000,-81.805,-6.318,494.497,0
12344400,-81.793,-6.478,494.493,0
12344800,-81.782,-6.638,494.49,0
12345200,-81.77,-6.798,494.487,0
12345600,-81.759,-6.957,494.483,0
12346000,-81.747,-7.115,494.48,0
12346400,-81.736,-7.274,494.476,0
12346800,-81.724,-7.431,494.473,0
12347200,-81.712,-7.589,494.469,0
12347600,-81.7,-7.746,494.466,0
12348000,-81.688,-7.902,494.462,0
12348400,-81.676,-8.058,494.459,0
12348800,-81.664,-8.214,494.455,0
12349200,-81.652,-8.369,494.452,0
12349600,-81.64,-8.523,494.448,0
12350000,-81.628,-8.678,494.445,0
12350400,-81.616,-8.831,494.441,0
12350800,-81.603,-8.985,494.437,0
12351200,-81.591,-9.138,494.434,0
12351600,-81.578,-9.29,494.43,0
12352000,-81.566,-9.442,494.427,0
12352400,-81.553,-9.594,494.423,0
12352800,-81.541,-9.745,494.42,0
12353200,-81.528,-9.896,494.416,0
12353600,-81.515,-10.046,494.412,0
12354000,-81.503,-10.196,494.409,0
12354400,-81.49,-10.345,494.405,0
12354800,-81.477,-10.494,494.401,0
12355200,-81.464,-10.642,494.398,0
12355600,-81.451,-10.79,494.394,0
12356000,-81.438,-10.938,494.391,0
12356400,-81.425,-11.085,494.387,0
12356800,-81.412,-11.232,494.383,0
12357200,-81.398,-11.378,494.38,0
12357600,-81.385,-11.524,494.376,0
12358000,-81.372,-11.669,494.372,0
12358400,-81.358,-11.814,494.368,0
12358800,-81.345,-11.959,494.365,0
12359200,-81.331,-12.103,494.361,0
12359600,-81.318,-12.247,494.357,0
12360000,-81.304,-12.39,494.354,0
12360400,-81.291,-12.533,494.35,0
12360800,-81.277,-12.675,494.346,0
12361200,-81.263,-12.817,494.342,0
12361600,-81.249,-12.958,494.339,0
12362000,-81.236,-13.099,494.335,0
12362400,-81.222,-13.24,494.331,0
12362800,-81.208,-13.38,494.327,0
12363200,-81.194,-13.52,494.324,0
12363600,-81.18,-13.659,494.32,0
12364000,-81.166,-13.798,494.316,0
12364400,-81.151,-13.936,494.312,0
12364800,-81.137,-14.074,494.308,0
12365200,-81.123,-14.212,494.305,0
12365600,-81.109,-14.349,494.301,0
12366000,-81.094,-14.485,494.297,0
12366400,-81.08,-14.621,494.293,0
12366800,-81.066,-14.757,494.289,0
12367200,-81.051,-14.893,494.285,0
12367600,-81.037,-15.028,494.281,0
12368000,-81.022,-15.162,494.278,0
12368400,-81.007,-15.296,494.274,0
12368800,-80.993,-15.43,494.27,0
12369200,-80.978,-15.563,494.266,0
12369600,-80.963,-15.696,494.262,0
