t_ms,lon,lat,alt
2022000,-23.162,-24.391,474.019
2022400,-23.168,-24.366,474.011
2022800,-23.173,-24.34,474.003
2023200,-23.179,-24.315,473.995
2023600,-23.185,-24.289,473.987
2024000,-23.19,-24.264,473.979
2024400,-23.196,-24.239,473.971
2024800,-23.201,-24.213,473.963
2025200,-23.207,-24.188,473.955
2025600,-23.213,-24.162,473.947
2026000,-23.218,-24.137,473.94
2026400,-23.224,-24.112,473.932
2026800,-23.229,-24.086,473.924
2027200,-23.235,-24.061,473.916
2027600,-23.241,-24.035,473.908
2028000,-23.246,-24.01,473.9
2028400,-23.252,-23.985,473.892
2028800,-23.257,-23.959,473.885
2029200,-23.263,-23.934,473.877
2029600,-23.268,-23.908,473.869
2030000,-23.274,-23.883,473.861
2030400,-23.28,-23.858,473.853
2030800,-23.285,-23.832,473.846
2031200,-23.291,-23.807,473.838
2031600,-23.296,-23.781,473.83
2032000,-23.302,-23.756,473.822
2032400,-23.307,-23.731,473.814
2032800,-23.313,-23.705,473.807
2033200,-23.319,-23.68,473.799
2033600,-23.324,-23.655,473.791
2034000,-23.33,-23.629,473.783
2034400,-23.335,-23.604,473.776
2034800,-23.341,-23.578,473.768
2035200,-23.346,-23.553,473.76
2035600,-23.352,-23.528,473.752
2036000,-23.358,-23.502,473.745
2036400,-23.363,-23.477,473.737
2036800,-23.369,-23.451,473.729
2037200,-23.374,-23.426,473.721
2037600,-23.38,-23.401,473.714
2038000,-23.385,-23.375,473.706
2038400,-23.391,-23.35,473.698
2038800,-23.396,-23.324,473.691
2039200,-23.402,-23.299,473.683
2039600,-23.407,-23.274,473.675
2040000,-23.413,-23.248,473.667
2040400,-23.419,-23.223,473.66
2040800,-23.424,-23.197,473.652
2041200,-23.43,-23.172,473.644
2041600,-23.435,-23.147,473.637
2042000,-23.441,-23.121,473.629
2042400,-23.446,-23.096,473.622
2042800,-23.452,-23.07,473.614
2043200,-23.457,-23.045,473.606
2043600,-23.463,-23.02,473.599
2044000,-23.468,-22.994,473.591
2044400,-23.474,-22.969,473.583
2044800,-23.479,-22.943,473.576
2045200,-23.485,-22.918,473.568
2045600,-23.49,-22.893,473.561
2046000,-23.496,-22.867,473.553
2046400,-23.501,-22.842,473.545
2046800,-23.507,-22.816,473.538
2047200,-23.512,-22.791,473.53
2047600,-23.518,-22.766,473.523
2048000,-23.524,-22.74,473.515
2048400,-23.529,-22.715,473.508
2048800,-23.535,-22.689,473.5
2049200,-23.54,-22.664,473.492
2049600,-23.546,-22.638,473.485
2050000,-23.551,-22.613,473.477
2050400,-23.557,-22.588,473.47
2050800,-23.562,-22.562,473.462
2051200,-23.568,-22.537,473.455
2051600,-23.573,-22.511,473.447
2052000,-23.579,-22.486,473.44
2052400,-23.584,-22.461,473.432
2052800,-23.59,-22.435,473.425
2053200,-23.595,-22.41,473.417
2053600,-23.601,-22.384,473.41
2054000,-23.606,-22.359,473.402
2054400,-23.612,-22.334,473.395
2054800,-23.617,-22.308,473.387
2055200,-23.622,-22.283,473.38
2055600,-23.628,-22.257,473.372
2056000,-23.633,-22.232,473.365
2056400,-23.639,-22.207,473.358
2056800,-23.644,-22.181,473.35
2057200,-23.65,-22.156,473.343
2057600,-23.655,-22.13,473.335
2058000,-23.661,-22.105,473.328
2058400,-23.666,-22.08,473.32
2058800,-23.672,-22.054,473.313
2059200,-23.677,-22.029,473.306
2059600,-23.683,-22.003,473.298
2060000,-23.688,-21.978,473.291
2060400,-23.694,-21.952,473.283
2060800,-23.699,-21.927,473.276
2061200,-23.705,-21.902,473.269
2061600,-23.71,-21.876,473.261
2062000,-23.716,-21.851,473.254
2062400,-23.721,-21.825,473.247
2062800,-23.726,-21.8,473.239
2063200,-23.732,-21.775,473.232
2063600,-23.737,-21.749,473.225
2064000,-23.743,-21.724,473.217
2064400,-23.748,-21.698,473.21
2064800,-23.754,-21.673,473.203
2065200,-23.759,-21.648,473.195
2065600,-23.765,-21.622,473.188
2066000,-23.77,-21.597,473.181
2066400,-23.776,-21.571,473.173
2066800,-23.781,-21.546,473.166
2067200,-23.786,-21.52,473.159
2067600,-23.792,-21.495,473.152
2068000,-23.797,-21.47,473.144
2068400,-23.803,-21.444,473.137
2068800,-23.808,-21.419,473.13
2069200,-23.814,-21.393,473.123
2069600,-23.819,-21.368,473.115
2070000,-23.825,-21.343,473.108
2070400,-23.83,-21.317,473.101
2070800,-23.835,-21.292,473.094
2071200,-23.841,-21.266,473.086
2071600,-23.846,-21.241,473.079
2072000,-23.852,-21.215,473.072
2072400,-23.857,-21.19,473.065
2072800,-23.863,-21.165,473.057
2073200,-23.868,-21.139,473.05
2073600,-23.873,-21.114,473.043
2074000,-23.879,-21.088,473.036
2074400,-23.884,-21.063,473.029
2074800,-23.89,-21.038,473.022
2075200,-23.895,-21.012,473.014
2075600,-23.901,-20.987,473.007
2076000,-23.906,-20.961,473.0
2076400,-23.911,-20.936,472.993
2076800,-23.917,-20.91,472.986
2077200,-23.922,-20.885,472.979
2077600,-23.928,-20.86,472.972
2078000,-23.933,-20.834,472.964
2078400,-23.938,-20.809,472.957
2078800,-23.944,-20.783,472.95
2079200,-23.949,-20.758,472.943
2079600,-23.955,-20.733,472.936
2080000,-23.96,-20.707,472.929
2080400,-23.965,-20.682,472.922
2080800,-23.971,-20.656,472.915
2081200,-23.976,-20.631,472.908
2081600,-23.982,-20.605,472.901
2082000,-23.987,-20.58,472.894
2082400,-23.992,-20.555,472.887
2082800,-23.998,-20.529,472.88
2083200,-24.003,-20.504,472.872
2083600,-24.009,-20.478,472.865
2084000,-24.014,-20.453,472.858
2084400,-24.019,-20.427,472.851
2084800,-24.025,-20.402,472.844
2085200,-24.03,-20.377,472.837
2085600,-24.036,-20.351,472.83
2086000,-24.041,-20.326,472.823
2086400,-24.046,-20.3,472.816
2086800,-24.052,-20.275,472.809
2087200,-24.057,-20.25,472.802
2087600,-24.063,-20.224,472.795
2088000,-24.068,-20.199,472.788
2088400,-24.073,-20.173,472.782
2088800,-24.079,-20.148,472.775
2089200,-24.084,-20.122,472.768
2089600,-24.089,-20.097,472.761
2090000,-24.095,-20.072,472.754
2090400,-24.1,-20.046,472.747
2090800,-24.106,-20.021,472.74
2091200,-24.111,-19.995,472.733
2091600,-24.116,-19.97,472.726
2092000,-24.122,-19.944,472.719
2092400,-24.127,-19.919,472.712
2092800,-24.132,-19.894,472.705
2093200,-24.138,-19.868,472.699
2093600,-24.143,-19.843,472.692
2094000,-24.149,-19.817,472.685
2094400,-24.154,-19.792,472.678
2094800,-24.159,-19.766,472.671
2095200,-24.165,-19.741,472.664
2095600,-24.17,-19.716,472.657
2096000,-24.175,-19.69,472.651
2096400,-24.181,-19.665,472.644
2096800,-24.186,-19.639,472.637
2097200,-24.191,-19.614,472.63
2097600,-24.197,-19.588,472.623
2098000,-24.202,-19.563,472.616
2098400,-24.207,-19.538,472.61
2098800,-24.213,-19.512,472.603
2099200,-24.218,-19.487,472.596
2099600,-24.223,-19.461,472.589
2100000,-24.229,-19.436,472.582
2100400,-24.234,-19.41,472.576
2100800,-24.24,-19.385,472.569
2101200,-24.245,-19.36,472.562
2101600,-24.25,-19.334,472.555
2102000,-24.256,-19.309,472.549
2102400,-24.261,-19.283,472.542
2102800,-24.266,-19.258,472.535
2103200,-24.272,-19.232,472.528
2103600,-24.277,-19.207,472.522
2104000,-24.282,-19.182,472.515
2104400,-24.288,-19.156,472.508
2104800,-24.293,-19.131,472.502
2105200,-24.298,-19.105,472.495
2105600,-24.304,-19.08,472.488
2106000,-24.309,-19.054,472.482
2106400,-24.314,-19.029,472.475
2106800,-24.32,-19.004,472.468
2107200,-24.325,-18.978,472.462
2107600,-24.33,-18.953,472.455
2108000,-24.336,-18.927,472.448
2108400,-24.341,-18.902,472.442
2108800,-24.346,-18.876,472.435
2109200,-24.352,-18.851,472.428
2109600,-24.357,-18.826,472.422
2110000,-24.362,-18.8,472.415
2110400,-24.367,-18.775,472.409
2110800,-24.373,-18.749,472.402
2111200,-24.378,-18.724,472.395
2111600,-24.383,-18.698,472.389
2112000,-24.389,-18.673,472.382
2112400,-24.394,-18.647,472.376
2112800,-24.399,-18.622,472.369
2113200,-24.405,-18.597,472.362
2113600,-24.41,-18.571,472.356
2114000,-24.415,-18.546,472.349
2114400,-24.421,-18.52,472.343
2114800,-24.426,-18.495,472.336
2115200,-24.431,-18.469,472.33
2115600,-24.436,-18.444,472.323
2116000,-24.442,-18.419,472.317
2116400,-24.447,-18.393,472.31
2116800,-24.452,-18.368,472.304
2117200,-24.458,-18.342,472.297
2117600,-24.463,-18.317,472.291
2118000,-24.468,-18.291,472.284
2118400,-24.474,-18.266,472.278
2118800,-24.479,-18.241,472.271
2119200,-24.484,-18.215,472.265
2119600,-24.489,-18.19,472.258
2120000,-24.495,-18.164,472.252
2120400,-24.5,-18.139,472.245
2120800,-24.505,-18.113,472.239
2121200,-24.511,-18.088,472.233
2121600,-24.516,-18.062,472.226
2122000,-24.521,-18.037,472.22
2122400,-24.526,-18.012,472.213
2122800,-24.532,-17.986,472.207
2123200,-24.537,-17.961,472.201
2123600,-24.542,-17.935,472.194
2124000,-24.548,-17.91,472.188
2124400,-24.553,-17.884,472.181
2124800,-24.558,-17.859,472.175
2125200,-24.563,-17.833,472.169
2125600,-24.569,-17.808,472.162
2126000,-24.574,-17.783,472.156
2126400,-24.579,-17.757,472.15
2126800,-24.585,-17.732,472.143
2127200,-24.59,-17.706,472.137
2127600,-24.595,-17.681,472.131
2128000,-24.6,-17.655,472.124
2128400,-24.606,-17.63,472.118
2128800,-24.611,-17.605,472.112
2129200,-24.616,-17.579,472.105
2129600,-24.621,-17.554,472.099
2130000,-24.627,-17.528,472.093
2130400,-24.632,-17.503,472.086
2130800,-24.637,-17.477,472.08
2131200,-24.643,-17.452,472.074
2131600,-24.648,-17.426,472.068
2132000,-24.653,-17.401,472.061
2132400,-24.658,-17.376,472.055
2132800,-24.664,-17.35,472.049
2133200,-24.669,-17.325,472.043
2133600,-24.674,-17.299,472.036
2134000,-24.679,-17.274,472.03
2134400,-24.685,-17.248,472.024
2134800,-24.69,-17.223,472.018
2135200,-24.695,-17.197,472.012
2135600,-24.7,-17.172,472.005
2136000,-24.706,-17.147,471.999
2136400,-24.711,-17.121,471.993
2136800,-24.716,-17.096,471.987
2137200,-24.721,-17.07,471.981
2137600,-24.727,-17.045,471.975
2138000,-24.732,-17.019,471.968
2138400,-24.737,-16.994,471.962
2138800,-24.742,-16.968,471.956
2139200,-24.748,-16.943,471.95
2139600,-24.753,-16.918,471.944
2140000,-24.758,-16.892,471.938
2140400,-24.763,-16.867,471.932
2140800,-24.769,-16.841,471.926
2141200,-24.774,-16.816,471.92
2141600,-24.779,-16.79,471.913
2142000,-24.784,-16.765,471.907
2142400,-24.79,-16.739,471.901
2142800,-24.795,-16.714,471.895
2143200,-24.8,-16.689,471.889
2143600,-24.805,-16.663,471.883
2144000,-24.81,-16.638,471.877
2144400,-24.816,-16.612,471.871
2144800,-24.821,-16.587,471.865
2145200,-24.826,-16.561,471.859
2145600,-24.831,-16.536,471.853
2146000,-24.837,-16.51,471.847
2146400,-24.842,-16.485,471.841
2146800,-24.847,-16.459,471.835
2147200,-24.852,-16.434,471.829
2147600,-24.858,-16.409,471.823
2148000,-24.863,-16.383,471.817
2148400,-24.868,-16.358,471.811
2148800,-24.873,-16.332,471.805
2149200,-24.878,-16.307,471.799
2149600,-24.884,-16.281,471.793
2150000,-24.889,-16.256,471.787
2150400,-24.894,-16.23,471.781
2150800,-24.899,-16.205,471.775
2151200,-24.904,-16.18,471.769
2151600,-24.91,-16.154,471.763
2152000,-24.915,-16.129,471.757
2152400,-24.92,-16.103,471.752
2152800,-24.925,-16.078,471.746
2153200,-24.931,-16.052,471.74
2153600,-24.936,-16.027,471.734
2154000,-24.941,-16.001,471.728
2154400,-24.946,-15.976,471.722
2154800,-24.951,-15.95,471.716
2155200,-24.957,-15.925,471.71
2155600,-24.962,-15.9,471.705
2156000,-24.967,-15.874,471.699
2156400,-24.972,-15.849,471.693
2156800,-24.977,-15.823,471.687
2157200,-24.983,-15.798,471.681
2157600,-24.988,-15.772,471.675
2158000,-24.993,-15.747,471.67
2158400,-24.998,-15.721,471.664
2158800,-25.003,-15.696,471.658
2159200,-25.009,-15.671,471.652
2159600,-25.014,-15.645,471.646
2160000,-25.019,-15.62,471.641
2160400,-25.024,-15.594,471.635
2160800,-25.029,-15.569,471.629
2161200,-25.035,-15.543,471.623
2161600,-25.04,-15.518,471.618
2162000,-25.045,-15.492,471.612
2162400,-25.05,-15.467,471.606
2162800,-25.055,-15.441,471.6
2163200,-25.061,-15.416,471.595
2163600,-25.066,-15.391,471.589
2164000,-25.071,-15.365,471.583
2164400,-25.076,-15.34,471.578
2164800,-25.081,-15.314,471.572
2165200,-25.087,-15.289,471.566
2165600,-25.092,-15.263,471.561
2166000,-25.097,-15.238,471.555
2166400,-25.102,-15.212,471.549
2166800,-25.107,-15.187,471.544
2167200,-25.112,-15.161,471.538
2167600,-25.118,-15.136,471.532
2168000,-25.123,-15.111,471.527
2168400,-25.128,-15.085,471.521
2168800,-25.133,-15.06,471.515
2169200,-25.138,-15.034,471.51
2169600,-25.143,-15.009,471.504
2170000,-25.149,-14.983,471.499
2170400,-25.154,-14.958,471.493
2170800,-25.159,-14.932,471.487
2171200,-25.164,-14.907,471.482
2171600,-25.169,-14.881,471.476
2172000,-25.175,-14.856,471.471
2172400,-25.18,-14.83,471.465
2172800,-25.185,-14.805,471.46
2173200,-25.19,-14.78,471.454
2173600,-25.195,-14.754,471.449
2174000,-25.2,-14.729,471.443
2174400,-25.206,-14.703,471.438
2174800,-25.211,-14.678,471.432
2175200,-25.216,-14.652,471.427
2175600,-25.221,-14.627,471.421
2176000,-25.226,-14.601,471.416
2176400,-25.231,-14.576,471.41
2176800,-25.237,-14.55,471.405
2177200,-25.242,-14.525,471.399
2177600,-25.247,-14.5,471.394
2178000,-25.252,-14.474,471.388
2178400,-25.257,-14.449,471.383
2178800,-25.262,-14.423,471.377
2179200,-25.267,-14.398,471.372
2179600,-25.273,-14.372,471.366
2180000,-25.278,-14.347,471.361
2180400,-25.283,-14.321,471.356
2180800,-25.288,-14.296,471.35
2181200,-25.293,-14.27,471.345
2181600,-25.298,-14.245,471.339
2182000,-25.304,-14.219,471.334
2182400,-25.309,-14.194,471.329
2182800,-25.314,-14.169,471.323
2183200,-25.319,-14.143,471.318
2183600,-25.324,-14.118,471.313
2184000,-25.329,-14.092,471.307
2184400,-25.334,-14.067,471.302
2184800,-25.34,-14.041,471.297
2185200,-25.345,-14.016,471.291
2185600,-25.35,-13.99,471.286
2186000,-25.355,-13.965,471.281
2186400,-25.36,-13.939,471.275
2186800,-25.365,-13.914,471.27
2187200,-25.37,-13.888,471.265
2187600,-25.376,-13.863,471.259
2188000,-25.381,-13.838,471.254
2188400,-25.386,-13.812,471.249
2188800,-25.391,-13.787,471.244
2189200,-25.396,-13.761,471.238
2189600,-25.401,-13.736,471.233
2190000,-25.406,-13.71,471.228
2190400,-25.412,-13.685,471.223
2190800,-25.417,-13.659,471.217
2191200,-25.422,-13.634,471.212
2191600,-25.427,-13.608,471.207
2192000,-25.432,-13.583,471.202
2192400,-25.437,-13.557,471.197
2192800,-25.442,-13.532,471.191
2193200,-25.448,-13.506,471.186
2193600,-25.453,-13.481,471.181
2194000,-25.458,-13.456,471.176
2194400,-25.463,-13.43,471.171
2194800,-25.468,-13.405,471.166
2195200,-25.473,-13.379,471.16
2195600,-25.478,-13.354,471.155
2196000,-25.483,-13.328,471.15
2196400,-25.489,-13.303,471.145
2196800,-25.494,-13.277,471.14
2197200,-25.499,-13.252,471.135
2197600,-25.504,-13.226,471.13
2198000,-25.509,-13.201,471.125
2198400,-25.514,-13.175,471.12
2198800,-25.519,-13.15,471.114
2199200,-25.524,-13.125,471.109
2199600,-25.53,-13.099,471.104
2200000,-25.535,-13.074,471.099
2200400,-25.54,-13.048,471.094
2200800,-25.545,-13.023,471.089
2201200,-25.55,-12.997,471.084
2201600,-25.555,-12.972,471.079
2202000,-25.56,-12.946,471.074
2202400,-25.565,-12.921,471.069
2202800,-25.57,-12.895,471.064
2203200,-25.576,-12.87,471.059
2203600,-25.581,-12.844,471.054
2204000,-25.586,-12.819,471.049
2204400,-25.591,-12.793,471.044
2204800,-25.596,-12.768,471.039
2205200,-25.601,-12.742,471.034
2205600,-25.606,-12.717,471.029
2206000,-25.611,-12.692,471.024
2206400,-25.616,-12.666,471.019
2206800,-25.622,-12.641,471.014
2207200,-25.627,-12.615,471.01
2207600,-25.632,-12.59,471.005
2208000,-25.637,-12.564,471.0
2208400,-25.642,-12.539,470.995
2208800,-25.647,-12.513,470.99
2209200,-25.652,-12.488,470.985
2209600,-25.657,-12.462,470.98
2210000,-25.662,-12.437,470.975
2210400,-25.667,-12.411,470.97
2210800,-25.673,-12.386,470.966
2211200,-25.678,-12.36,470.961
2211600,-25.683,-12.335,470.956
2212000,-25.688,-12.31,470.951
2212400,-25.693,-12.284,470.946
2212800,-25.698,-12.259,470.941
2213200,-25.703,-12.233,470.937
2213600,-25.708,-12.208,470.932
2214000,-25.713,-12.182,470.927
2214400,-25.718,-12.157,470.922
2214800,-25.724,-12.131,470.917
2215200,-25.729,-12.106,470.913
2215600,-25.734,-12.08,470.908
2216000,-25.739,-12.055,470.903
2216400,-25.744,-12.029,470.898
2216800,-25.749,-12.004,470.894
2217200,-25.754,-11.978,470.889
2217600,-25.759,-11.953,470.884
2218000,-25.764,-11.927,470.879
2218400,-25.769,-11.902,470.875
2218800,-25.774,-11.876,470.87
2219200,-25.78,-11.851,470.865
2219600,-25.785,-11.826,470.861
2220000,-25.79,-11.8,470.856
2220400,-25.795,-11.775,470.851
2220800,-25.8,-11.749,470.846
2221200,-25.805,-11.724,470.842
2221600,-25.81,-11.698,470.837
2222000,-25.815,-11.673,470.833
2222400,-25.82,-11.647,470.828
2222800,-25.825,-11.622,470.823
2223200,-25.83,-11.596,470.819
2223600,-25.835,-11.571,470.814
2224000,-25.841,-11.545,470.809
2224400,-25.846,-11.52,470.805
2224800,-25.851,-11.494,470.8
2225200,-25.856,-11.469,470.796
2225600,-25.861,-11.443,470.791
2226000,-25.866,-11.418,470.786
2226400,-25.871,-11.392,470.782
2226800,-25.876,-11.367,470.777
2227200,-25.881,-11.342,470.773
2227600,-25.886,-11.316,470.768
2228000,-25.891,-11.291,470.764
2228400,-25.896,-11.265,470.759
2228800,-25.901,-11.24,470.755
2229200,-25.906,-11.214,470.75
2229600,-25.912,-11.189,470.746
2230000,-25.917,-11.163,470.741
2230400,-25.922,-11.138,470.737
2230800,-25.927,-11.112,470.732
2231200,-25.932,-11.087,470.728
2231600,-25.937,-11.061,470.723
2232000,-25.942,-11.036,470.719
2232400,-25.947,-11.01,470.714
2232800,-25.952,-10.985,470.71
2233200,-25.957,-10.959,470.705
2233600,-25.962,-10.934,470.701
2234000,-25.967,-10.908,470.697
2234400,-25.972,-10.883,470.692
2234800,-25.977,-10.858,470.688
2235200,-25.982,-10.832,470.683
2235600,-25.988,-10.807,470.679
2236000,-25.993,-10.781,470.675
2236400,-25.998,-10.756,470.67
2236800,-26.003,-10.73,470.666
2237200,-26.008,-10.705,470.661
2237600,-26.013,-10.679,470.657
2238000,-26.018,-10.654,470.653
2238400,-26.023,-10.628,470.648
2238800,-26.028,-10.603,470.644
2239200,-26.033,-10.577,470.64
2239600,-26.038,-10.552,470.635
2240000,-26.043,-10.526,470.631
2240400,-26.048,-10.501,470.627
2240800,-26.053,-10.475,470.622
2241200,-26.058,-10.45,470.618
2241600,-26.063,-10.424,470.614
2242000,-26.068,-10.399,470.61
2242400,-26.074,-10.373,470.605
2242800,-26.079,-10.348,470.601
2243200,-26.084,-10.322,470.597
2243600,-26.089,-10.297,470.593
2244000,-26.094,-10.272,470.588
2244400,-26.099,-10.246,470.584
2244800,-26.104,-10.221,470.58
2245200,-26.109,-10.195,470.576
2245600,-26.114,-10.17,470.572
2246000,-26.119,-10.144,470.567
2246400,-26.124,-10.119,470.563
2246800,-26.129,-10.093,470.559
2247200,-26.134,-10.068,470.555
2247600,-26.139,-10.042,470.551
2248000,-26.144,-10.017,470.546
2248400,-26.149,-9.991,470.542
2248800,-26.154,-9.966,470.538
2249200,-26.159,-9.94,470.534
2249600,-26.164,-9.915,470.53
2250000,-26.169,-9.889,470.526
2250400,-26.174,-9.864,470.522
2250800,-26.179,-9.838,470.518
2251200,-26.185,-9.813,470.513
2251600,-26.19,-9.787,470.509
2252000,-26.195,-9.762,470.505
2252400,-26.2,-9.736,470.501
2252800,-26.205,-9.711,470.497
2253200,-26.21,-9.685,470.493
2253600,-26.215,-9.66,470.489
2254000,-26.22,-9.635,470.485
2254400,-26.225,-9.609,470.481
2254800,-26.23,-9.584,470.477
2255200,-26.235,-9.558,470.473
2255600,-26.24,-9.533,470.469
2256000,-26.245,-9.507,470.465
2256400,-26.25,-9.482,470.461
2256800,-26.255,-9.456,470.457
2257200,-26.26,-9.431,470.453
2257600,-26.265,-9.405,470.449
2258000,-26.27,-9.38,470.445
2258400,-26.275,-9.354,470.441
2258800,-26.28,-9.329,470.437
2259200,-26.285,-9.303,470.433
2259600,-26.29,-9.278,470.429
2260000,-26.295,-9.252,470.425
2260400,-26.3,-9.227,470.421
2260800,-26.305,-9.201,470.418
2261200,-26.31,-9.176,470.414
2261600,-26.315,-9.15,470.41
2262000,-26.32,-9.125,470.406
2262400,-26.325,-9.099,470.402
2262800,-26.33,-9.074,470.398
2263200,-26.336,-9.048,470.394
2263600,-26.341,-9.023,470.39
2264000,-26.346,-8.997,470.387
2264400,-26.351,-8.972,470.383
2264800,-26.356,-8.946,470.379
2265200,-26.361,-8.921,470.375
2265600,-26.366,-8.896,470.371
2266000,-26.371,-8.87,470.367
2266400,-26.376,-8.845,470.364
2266800,-26.381,-8.819,470.36
2267200,-26.386,-8.794,470.356
2267600,-26.391,-8.768,470.352
2268000,-26.396,-8.743,470.348
2268400,-26.401,-8.717,470.345
2268800,-26.406,-8.692,470.341
2269200,-26.411,-8.666,470.337
2269600,-26.416,-8.641,470.333
2270000,-26.421,-8.615,470.33
2270400,-26.426,-8.59,470.326
2270800,-26.431,-8.564,470.322
2271200,-26.436,-8.539,470.319
2271600,-26.441,-8.513,470.315
2272000,-26.446,-8.488,470.311
2272400,-26.451,-8.462,470.307
2272800,-26.456,-8.437,470.304
2273200,-26.461,-8.411,470.3
2273600,-26.466,-8.386,470.296
2274000,-26.471,-8.36,470.293
2274400,-26.476,-8.335,470.289
2274800,-26.481,-8.309,470.286
2275200,-26.486,-8.284,470.282
2275600,-26.491,-8.258,470.278
2276000,-26.496,-8.233,470.275
2276400,-26.501,-8.207,470.271
2276800,-26.506,-8.182,470.267
2277200,-26.511,-8.156,470.264
2277600,-26.516,-8.131,470.26
2278000,-26.521,-8.105,470.257
2278400,-26.526,-8.08,470.253
2278800,-26.531,-8.055,470.25
2279200,-26.536,-8.029,470.246
2279600,-26.541,-8.004,470.242
2280000,-26.546,-7.978,470.239
2280400,-26.551,-7.953,470.235
